event_uuid,Date,Event_Year,Event,Discipline,Competition,Competitor,Birth_Year,Club,Country,Stage,Rank,Total,Mark,Elements,Execution,T,H,D,athlete_number,routine_number,bonus,penalty,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,l,a,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,rules,is_complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Luis Bosse,2010,Team SHTV,GER,Qualification_1,5,81.88,37.89,10,14.4,13.79,9.7,0,1,1,0,0,4,6,6,4,6,4,6,6,6,6,2,0,1575,1470,1395,1390,1355,1360,1345,1320,1320,1260,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Luis Bosse,2010,Team SHTV,GER,Qualification_2,5,81.88,43.99,10,13.8,13.19,9,8,1,2,0,0,6,6,7,6,6,4,8,6,7,6,0,0,1475,1415,1370,1280,1260,1265,1275,1285,1340,1225,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,12,79.365,36.27,10,14.2,12.77,9.3,0,1,1,0,0,4,6,4,5,6,6,6,6,6,7,2,0,1475,1355,1290,1280,1270,1240,1185,1190,1275,1210,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Linus Scott Pedersen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,12,79.365,43.095,10,13.1,12.395,9.5,8.1,1,2,0,0,6,4,8,8,8,7,8,6,6,6,2,0,1295,1300,1240,1225,1155,1170,1200,1265,1285,1260,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Jonah Max Wölffel,2009,Team SHTV,GER,Qualification_1,33,70.38,34.095,10,13.5,11.195,9.4,0,1,1,0,0,6,6,6,6,6,6,8,6,7,8,0,0,1230,1120,1085,1205,1110,1045,1055,1085,1115,1145,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Jonah Max Wölffel,2009,Team SHTV,GER,Qualification_2,33,70.38,36.285,10,12.7,10.985,9.2,3.4,1,2,0,0,6,8,6,8,8,7,8,6,8,8,0,0,1195,1080,1040,1045,1055,1105,1075,1100,1160,1130,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Mathias Jørgensen,2010,Team Fyn,DEN,Qualification_1,24,74.905,35.4,10,13.4,12.4,9.6,0,1,1,0,0,6,7,7,8,6,6,7,6,6,7,0,0,1300,1275,1260,1255,1275,1275,1245,1225,1190,1100,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Mathias Jørgensen,2010,Team Fyn,DEN,Qualification_2,24,74.905,39.505,10,14.1,12.405,9.5,3.5,1,2,0,0,6,7,5,6,6,6,6,4,6,6,1,0,1280,1230,1245,1260,1230,1205,1315,1225,1225,1190,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Rafael Karu,2010,Biomechanics Group,EST,Qualification_1,15,79.01,36.11,10,14.3,12.51,9.3,0,1,1,0,0,6,6,5,4,6,6,6,5,6,7,0,0,1320,1305,1245,1255,1200,1210,1240,1260,1310,1165,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Rafael Karu,2010,Biomechanics Group,EST,Qualification_2,15,79.01,42.9,10,12.9,12.5,9.2,8.3,1,2,0,0,6,8,8,5,6,6,6,6,8,10,2,0,1305,1300,1210,1210,1250,1270,1275,1200,1245,1235,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Oliver Tureby Dalsten,2010,Haslev TT,DEN,Qualification_1,3,86.665,39.5,10,15.7,14.1,9.7,0,1,1,0,0,2,4,4,5,6,3,3,6,6,4,0,0,1545,1450,1440,1400,1485,1380,1375,1345,1385,1295,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Oliver Tureby Dalsten,2010,Haslev TT,DEN,Qualification_2,3,86.665,47.165,10,15.4,13.865,9.9,8,1,2,0,0,4,4,5,4,5,4,6,5,5,4,0,0,1485,1445,1415,1420,1390,1390,1320,1370,1360,1270,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Tobias Thrane,2010,Team Fyn,DEN,Qualification_1,25,74.81,37.01,10,13.9,14.01,9.1,0,1,1,0,0,6,5,6,8,6,7,6,5,6,6,0,0,1505,1415,1400,1445,1395,1385,1465,1320,1310,1370,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Tobias Thrane,2010,Team Fyn,DEN,Qualification_2,25,74.81,37.8,10,10.9,11.9,8.9,6.1,1,2,0,0,9,7,9,10,9,10,8,9,10,10,0,0,1265,1225,1195,1175,1180,1190,1195,1200,1225,1050,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Albert Kjærulf Palm,2010,Team Fyn,DEN,Qualification_1,13,79.335,37.61,10,16,13.81,9.8,0,1,1,0,0,3,4,2,4,5,6,3,3,4,6,0,0,1445,1415,1440,1410,1390,1470,1355,1285,1340,1260,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Albert Kjærulf Palm,2010,Team Fyn,DEN,Qualification_2,13,79.335,41.725,10,13.1,12.425,8.8,7.4,1,2,0,0,6,5,7,6,7,6,8,8,8,7,1,0,1375,1390,1355,1375,1320,1270,1150,1020,1055,1115,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Tim Berg,2010,Klippans GK,SWE,Qualification_1,28,72.795,35.23,10,13.7,11.83,9.7,0,1,1,0,0,8,6,6,7,6,6,6,6,6,6,0,0,1300,1220,1170,1135,1170,1135,1130,1175,1220,1175,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Tim Berg,2010,Klippans GK,SWE,Qualification_2,28,72.795,37.565,10,13.6,11.665,9.5,2.8,1,2,0,0,8,6,6,7,7,6,6,6,6,6,0,0,1320,1225,1135,1110,1160,1110,1100,1165,1205,1135,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Mathis Cloud,2009,SEVRAN ACRO TRAMP 93,FRA,Qualification_1,7,81.35,38.88,10,16.2,12.98,9.7,0,1,1,0,0,4,6,2,2,2,3,3,4,5,5,2,0,1405,1325,1310,1380,1290,1230,1285,1230,1260,1265,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Mathis Cloud,2009,SEVRAN ACRO TRAMP 93,FRA,Qualification_2,7,81.35,42.47,10,17,12.97,9.5,3,1,2,0,0,2,4,4,0,2,0,2,4,6,6,0,0,1410,1295,1275,1370,1260,1230,1285,1275,1290,1280,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Daniels Lobanovs,2009,Daugmale,LAT,Qualification_1,11,79.77,37.95,10,14.9,13.55,9.5,0,1,1,0,0,5,4,4,4,6,6,6,5,5,4,2,0,1455,1340,1305,1345,1360,1375,1370,1335,1350,1315,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Daniels Lobanovs,2009,Daugmale,LAT,Qualification_2,11,79.77,41.82,10,13,13.62,9.2,6,1,2,0,0,4,5,6,5,8,7,7,8,8,8,4,0,1485,1380,1380,1355,1345,1315,1310,1320,1375,1355,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Illia Ferhardt,2010,KTK,DEN,Qualification_1,34,69.875,35.525,10,13.6,12.225,9.7,0,1,1,0,0,6,8,6,6,6,6,4,4,7,8,3,0,1255,1190,1210,1205,1195,1230,1210,1190,1305,1235,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Illia Ferhardt,2010,KTK,DEN,Qualification_2,34,69.875,34.35,9,11.9,10.85,8.6,3,1,2,0,0,8,7,6,6,8,6,6,6,8,0,0,0,1260,1165,1185,1185,1190,1235,1185,1165,1280,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Vasiyl Kozlov,2010,KTK,DEN,Qualification_1,35,68.21,33.135,10,12.8,10.835,9.5,0,1,1,0,0,8,6,8,8,7,6,6,6,8,6,3,0,1120,1140,1110,1050,1095,1200,1060,965,1080,1015,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Vasiyl Kozlov,2010,KTK,DEN,Qualification_2,35,68.21,35.075,10,12.6,10.575,9.3,2.6,1,2,0,0,8,8,8,8,6,6,7,7,8,8,0,0,1120,1120,1105,1065,1055,1160,1005,880,1050,1015,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Simon Andersson,2010,Västra Frölunda TK,SWE,Qualification_1,30,72.235,33.895,10,12.7,11.895,9.3,0,1,1,0,0,6,6,6,8,8,8,7,8,7,8,1,0,1270,1255,1215,1165,1180,1175,1165,1170,1200,1100,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Simon Andersson,2010,Västra Frölunda TK,SWE,Qualification_2,30,72.235,38.34,10,13.1,12.14,9.1,4,1,2,0,0,6,6,6,8,7,7,8,5,6,8,2,0,1245,1250,1255,1210,1195,1140,1185,1235,1265,1160,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Arabel Pedoson,2009,Biomechanics Group,EST,Final,5,44.705,44.705,10,14,12.805,9.8,8.1,1,1,0,0,6,3,6,6,6,4,6,7,6,8,2,0,1325,1325,1280,1265,1260,1285,1295,1280,1285,1205,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Lotta Merilampi,2010,Espoon Telinetaiturit,FIN,Qualification_1,11,78.53,38.97,10,15.8,13.77,9.4,0,1,1,0,0,5,6,3,4,4,4,4,4,5,3,0,0,1495,1400,1350,1360,1375,1355,1355,1370,1350,1360,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Lotta Merilampi,2010,Espoon Telinetaiturit,FIN,Qualification_2,11,78.53,39.56,9,13.3,11.86,8.4,6,1,2,0,0,3,4,5,4,6,8,6,5,6,0,0,0,1440,1395,1365,1285,1290,1255,1255,1265,1310,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Isabella Mannix,2009,GK Frivolten,SWE,Qualification_1,37,47.735,29.63,9,11.1,10.23,8.5,0,1,1,0,0,8,9,8,10,8,6,6,6,8,0,0,0,1225,1160,1115,1085,1135,1185,1110,1060,1155,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Isabella Mannix,2009,GK Frivolten,SWE,Qualification_2,37,47.735,18.105,5,5.6,5.705,4.5,2.3,1,2,0,0,8,9,9,8,10,0,0,0,0,0,0,0,1240,1150,1155,1110,1050,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Elise Thanry,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_1,5,83.115,38.975,10,16.2,13.075,9.7,0,1,1,0,0,4,2,3,4,5,4,4,4,4,4,0,0,1385,1320,1300,1305,1270,1320,1300,1255,1385,1235,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Elise Thanry,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_2,5,83.115,44.14,10,14.1,12.84,8.9,8.3,1,2,0,0,6,5,6,6,4,5,6,6,7,8,0,0,1405,1345,1205,1215,1240,1290,1270,1275,1345,1250,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Anna Roger Engedahl,2009,Team Fyn,DEN,Qualification_1,34,64.155,30.285,10,10.3,10.285,9.7,0,1,1,0,0,8,10,9,9,10,8,10,10,8,10,5,0,1225,1135,1045,1000,930,945,1065,960,965,1015,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Anna Roger Engedahl,2009,Team Fyn,DEN,Qualification_2,34,64.155,33.87,10,11.2,10.37,9.8,2.5,1,2,0,0,8,7,6,8,10,9,9,8,8,9,6,0,1215,1130,1035,1040,1000,960,1080,965,935,1010,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Elise Thanry,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Final,6,44.47,44.47,10,14.4,13.27,9.2,7.6,1,1,0,0,6,5,6,5,5,6,6,5,6,6,0,0,1380,1390,1345,1330,1310,1295,1300,1315,1350,1255,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Mila Booth,2010,Team SHTV,GER,Qualification_1,36,61.495,21.41,6,8.6,7.31,5.5,0,1,1,0,0,4,5,5,6,6,8,0,0,0,0,0,0,1380,1260,1215,1210,1150,1095,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Mila Booth,2010,Team SHTV,GER,Qualification_2,36,61.495,40.085,10,13.8,12.185,9.4,4.7,1,2,0,0,5,6,4,7,6,6,6,6,8,8,0,0,1395,1290,1245,1230,1165,1170,1215,1180,1215,1080,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Nyyti Pelkonen,2009,Tampereen Voimistelijat,FIN,Qualification_1,16,77.09,36.76,10,14.2,13.06,9.5,0,1,1,0,0,6,6,4,6,7,5,5,5,6,8,0,0,1295,1300,1315,1285,1310,1355,1300,1270,1340,1290,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Nyyti Pelkonen,2009,Tampereen Voimistelijat,FIN,Qualification_2,16,77.09,40.33,10,14.6,12.33,9.3,4.1,1,2,0,0,4,6,4,6,6,4,7,5,4,8,0,0,1375,1240,1205,1185,1210,1270,1230,1200,1220,1195,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Teresa Nyholm,2010,Espoon Telinetaiturit,FIN,Final,8,22.125,22.125,5,7.6,6.825,5,2.7,1,1,0,0,5,5,4,6,4,0,0,0,0,0,0,0,1480,1355,1330,1325,1335,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Joline Baker,2010,Borås GS,SWE,Qualification_1,28,72.455,34.735,10,13.1,11.935,9.7,0,1,1,0,0,6,5,4,8,8,5,7,6,9,9,2,0,1265,1210,1190,1195,1160,1170,1160,1190,1220,1175,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Joline Baker,2010,Borås GS,SWE,Qualification_2,28,72.455,37.72,10,12.7,11.62,9.9,3.5,1,2,0,0,7,5,4,8,9,7,8,8,8,7,2,0,1270,1200,1190,1170,1120,1160,1130,1095,1160,1125,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Sofija Gredasova,2009,Daugmale,LAT,Final,4,44.985,44.985,10,13.7,13.985,9.5,7.8,1,1,0,0,6,5,8,6,6,6,6,6,5,8,1,0,1410,1405,1380,1385,1375,1395,1365,1400,1440,1430,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Jelizaveta Jerjomenko,2009,Daugmale,LAT,Qualification_1,15,77.17,37.89,10,15.5,12.59,9.8,0,1,1,0,0,6,6,4,6,2,2,3,4,6,6,0,0,1450,1315,1260,1235,1375,1345,1165,1170,1155,1120,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Jelizaveta Jerjomenko,2009,Daugmale,LAT,Qualification_2,15,77.17,39.28,10,13.1,12.08,9,5.1,1,2,0,0,4,5,6,6,5,6,7,6,6,8,10,0,1435,1305,1175,1170,1165,1165,1115,1180,1250,1120,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Nette Eeckhout,2010,Gymmax Dendermonde,BEL,Final,2,46.48,46.48,10,15.6,13.38,9.4,8.1,1,1,0,0,4,4,4,2,3,4,6,5,4,6,2,0,1425,1395,1285,1315,1295,1355,1335,1355,1360,1260,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Hannah Elvin,2010,Klippans GK,SWE,Qualification_1,12,78.505,35.86,10,14.1,12.46,9.7,0,1,1,0,0,2,3,3,7,7,6,7,6,8,6,4,0,1375,1295,1265,1235,1280,1235,1250,1315,1145,1065,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Hannah Elvin,2010,Klippans GK,SWE,Qualification_2,12,78.505,42.645,10,13.5,12.745,9.8,6.6,1,2,0,0,8,4,4,6,7,6,8,5,8,7,2,0,1345,1305,1245,1260,1265,1280,1255,1285,1250,1255,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Jana Materne,2009,Gymmax Dendermonde,BEL,Final,3,44.995,44.995,10,14.2,13.495,9.5,7.8,1,1,0,0,6,6,6,4,4,4,6,6,6,8,2,0,1400,1360,1325,1365,1360,1355,1365,1375,1340,1250,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Arabel Pedoson,2009,Biomechanics Group,EST,Qualification_1,3,84.59,39.67,10,16.4,13.47,9.8,0,1,1,0,0,2,3,3,6,4,4,4,2,3,5,0,0,1555,1405,1300,1275,1325,1280,1270,1340,1420,1300,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Arabel Pedoson,2009,Biomechanics Group,EST,Qualification_2,3,84.59,44.92,10,14.6,12.52,9.7,8.1,1,2,0,0,5,4,6,5,5,4,6,6,5,8,0,0,1285,1275,1225,1230,1240,1250,1270,1260,1270,1215,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Lila Mehel,2010,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Final,7,43.86,43.86,10,14.2,13.06,9,7.6,1,1,0,0,6,4,6,6,6,5,6,5,6,8,0,0,1370,1340,1270,1330,1320,1320,1315,1325,1355,1115,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Ea Bennike Mürsch,2009,Roskilde Gymnastikforening,DEN,Final,1,46.63,46.63,10,13.9,13.33,9.7,9.7,1,1,0,0,8,4,6,6,6,6,6,6,6,7,0,0,1400,1420,1305,1350,1320,1300,1325,1320,1335,1255,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Henni Hannelius,2009,Tampereen Voimistelijat,FIN,Qualification_1,22,76.13,36.36,10,14.7,12.36,9.3,0,1,1,0,0,6,6,5,4,6,5,3,4,6,8,0,0,1255,1250,1235,1195,1210,1245,1230,1230,1325,1185,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Henni Hannelius,2009,Tampereen Voimistelijat,FIN,Qualification_2,22,76.13,39.77,10,14.4,12.37,9.6,3.4,1,2,0,0,6,6,4,4,6,5,4,5,6,10,0,0,1270,1275,1265,1215,1235,1240,1185,1180,1310,1195,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Lova Lindell,2010,Borås GS,SWE,Qualification_1,32,66.42,31.95,10,11.5,11.05,9.4,0,1,1,0,0,8,7,8,8,8,9,8,8,8,8,5,0,1090,1110,1205,1105,1035,1045,1055,1075,1215,1115,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Lova Lindell,2010,Borås GS,SWE,Qualification_2,32,66.42,34.47,10,11.7,10.87,9.6,2.3,1,2,0,0,9,5,7,7,8,10,8,9,8,10,2,0,1040,1055,1205,1095,1020,980,1065,1080,1215,1115,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Teresa Nyholm,2010,Espoon Telinetaiturit,FIN,Qualification_1,4,83.22,39.785,10,16.5,13.585,9.7,0,1,1,0,0,5,4,3,4,3,2,2,3,4,5,0,0,1480,1355,1330,1340,1345,1345,1355,1355,1335,1345,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Teresa Nyholm,2010,Espoon Telinetaiturit,FIN,Qualification_2,4,83.22,43.435,10,15.1,13.335,9.4,5.6,1,2,0,0,4,4,4,4,4,6,4,6,5,8,0,0,1475,1310,1305,1320,1330,1320,1340,1310,1325,1300,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Maja Thom,2009,Team SHTV,GER,Qualification_1,23,76.105,36.865,10,14.7,12.565,9.6,0,1,1,0,0,3,4,4,4,5,6,7,6,7,6,1,0,1420,1285,1240,1250,1220,1175,1220,1235,1340,1180,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Maja Thom,2009,Team SHTV,GER,Qualification_2,23,76.105,39.24,10,13,12.14,8.9,5.2,1,2,0,0,8,5,6,8,5,6,6,8,6,9,3,0,1325,1335,1310,1245,1205,1080,1110,1145,1275,1110,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Rosa Kruse,2010,Springteam Nordjylland,DEN,Qualification_1,27,72.495,34.68,10,13.5,11.28,9.9,0,1,1,0,0,8,6,6,6,8,4,6,8,5,8,0,0,1270,1190,1095,1140,1145,1115,1180,1055,1040,1050,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Rosa Kruse,2010,Springteam Nordjylland,DEN,Qualification_2,27,72.495,37.815,10,13.6,11.115,9.1,4,1,2,0,0,6,6,4,6,8,6,7,8,6,7,0,0,1115,1025,1110,1135,1155,1175,1150,1085,1105,1060,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Maija Salonen,2009,Tampereen Voimistelijat,FIN,Qualification_1,29,70.655,34.035,10,14.6,10.135,9.3,0,1,1,0,0,8,6,4,6,6,4,4,4,6,6,0,0,1065,980,995,1010,995,1010,990,1055,1000,1035,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Girls (2009-2010),Maija Salonen,2009,Tampereen Voimistelijat,FIN,Qualification_2,29,70.655,36.62,10,14.1,10.02,9.2,3.3,1,2,0,0,8,6,4,6,6,5,7,6,6,5,0,0,1055,995,1045,1005,985,1000,960,1020,955,1000,TRA FIG 2022,Complete
